660146520	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	10	2	10	-1.85463748910617	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	0							4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	20170530	http://www.thenewage.co.za/dlamini-castigated-over-his-lukewarm-attitude-to-ramaphosa/
660146521	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	043	043	04	1	2.8	4	2	4	3.40783052351376	4	Humansdorp, Eastern Cape, South Africa	SF	SF05	-34.029	24.7691	-1238816	0							4	Humansdorp, Eastern Cape, South Africa	SF	SF05	-34.029	24.7691	-1238816	20170530	http://www.thenewage.co.za/kids-learn-from-nursery-rhymes/
660146522	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	046	046	04	1	7.0	4	1	4	0.22026431718061	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	0							4	Kwazulu, Eastern Cape, South Africa	SF	SF05	-31.2895	29.4551	-1250484	20170530	http://www.thenewage.co.za/dlamini-castigated-over-his-lukewarm-attitude-to-ramaphosa/
660146523	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	111	111	11	3	-2.0	4	1	4	0.22026431718061	4	Pretoria, Gauteng, South Africa	SF	SF06	-25.7069	28.2294	-1273769	0							4	Pretoria, Gauteng, South Africa	SF	SF06	-25.7069	28.2294	-1273769	20170530	http://www.thenewage.co.za/dlamini-castigated-over-his-lukewarm-attitude-to-ramaphosa/
660146524	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	111	111	11	3	-2.0	18	4	18	-2.01686245235248	1	South Africa	SF	SF	-29	24	SF	0							1	South Africa	SF	SF	-29	24	SF	20170530	http://www.thenewage.co.za/mbete-declares-probe-in-state-capture-claims/
660146525	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR								AFRGOV	AFRICA	AFR					GOV			1	051	051	05	1	3.4	2	1	2	-0.63829787234043	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660146526	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR								AFRGOV	AFRICA	AFR					GOV			1	060	060	06	2	6.0	2	1	2	-0.63829787234043	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660146527	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR								CRM	CONVICTS						CRM			1	020	020	02	1	3.0	8	1	8	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660146528	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR								CVL	COMMUNITY						CVL			1	190	190	19	4	-10.0	2	1	2	-0.63829787234043	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660146531	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR								OPP	PRISONER						OPP			1	020	020	02	1	3.0	8	1	8	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660146971	20170530	201705	2017	2017.4110	CVL	RESIDENTS						CVL													1	051	051	05	1	3.4	2	1	2	-0.63829787234043	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	0							4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660146982	20170530	201705	2017	2017.4110	CVL	COMMUNITY						CVL			AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	-0.63829787234043	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660147405	20170530	201705	2017	2017.4110	GOV	PRESIDENT						GOV													1	060	060	06	2	6.0	4	1	4	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	0							4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660147406	20170530	201705	2017	2017.4110	GOV	PRESIDENT						GOV													1	060	060	06	2	6.0	6	1	6	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	0							4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660147467	20170530	201705	2017	2017.4110	GOV	PRESIDENT						GOV			CRM	CRIMINAL						CRM			1	010	010	01	1	0.0	4	1	4	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660147468	20170530	201705	2017	2017.4110	GOV	PRESIDENT						GOV			CRM	CRIMINAL						CRM			1	010	010	01	1	0.0	6	1	6	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660147952	20170530	201705	2017	2017.4110	LEG	NATIONAL COUNCIL						LEG													0	040	040	04	1	1.0	10	1	10	-2.59067357512953	1	South Africa	SF	SF	-29	24	SF	0							1	South Africa	SF	SF	-29	24	SF	20170530	http://www.thenewage.co.za/mbete-declares-probe-in-state-capture-claims/
660147989	20170530	201705	2017	2017.4110	LSO	BASOTHO	LSO								AFR	AFRICA	AFR								0	051	051	05	1	3.4	2	1	2	-0.63829787234043	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	1	Lesotho	LT	LT	-30.012	28.2568	LT	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660147990	20170530	201705	2017	2017.4110	LSO	BASOTHO	LSO								AFR	AFRICA	AFR								0	051	051	05	1	3.4	2	1	2	-0.63829787234043	1	Lesotho	LT	LT	-30.012	28.2568	LT	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	4	Bophuthatswana, Free State, South Africa	SF	SF03	-29.1453	26.7117	-1213374	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660148248	20170530	201705	2017	2017.4110	OPP	ACTIVIST						OPP			CRM	CONVICTS						CRM			1	020	020	02	1	3.0	2	1	2	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660148331	20170530	201705	2017	2017.4110	PTY	POLITICAL PARTY									CRM	CONVICTS						CRM			1	020	020	02	1	3.0	2	1	2	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660148334	20170530	201705	2017	2017.4110	PTY	POLITICAL PARTY									OPP	PRISONER						OPP			1	020	020	02	1	3.0	2	1	2	-0.63829787234043	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	4	Botshabelo, Free State, South Africa	SF	SF03	-26.8389	27.8495	-1214237	20170530	http://www.thenewage.co.za/residents-honour-local-hero/
660151507	20170530	201705	2017	2017.4110											AFR	AFRICA	AFR								1	043	043	04	1	2.8	11	3	11	-4.9835826274969	0							4	Soweto, Gauteng, South Africa	SF	SF06	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	-26.2667	27.8667	-1285576	20170530	http://www.blueprint.ng/violence-against-women-will-i-be-next-ask-south-african-women-3/
660151791	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	010	010	01	1	0.0	11	2	11	-7.44985082206563	4	Soweto, Gauteng, South Africa	SF	SF06	-26.2667	27.8667	-1285576	0							4	Soweto, Gauteng, South Africa	SF	SF06	-26.2667	27.8667	-1285576	20170530	http://www.blueprint.ng/violence-against-women-will-i-be-next-ask-south-african-women-3/
660151793	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	042	042	04	1	1.9	11	3	11	-4.9835826274969	4	Soweto, Gauteng, South Africa	SF	SF06	-26.2667	27.8667	-1285576	0							4	Soweto, Gauteng, South Africa	SF	SF06	-26.2667	27.8667	-1285576	20170530	http://www.blueprint.ng/violence-against-women-will-i-be-next-ask-south-african-women-3/
660151794	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	110	110	11	3	-2.0	8	1	8	-8.31460674157303	4	Soweto, Gauteng, South Africa	SF	SF06	-26.2667	27.8667	-1285576	0							4	Soweto, Gauteng, South Africa	SF	SF06	-26.2667	27.8667	-1285576	20170530	http://www.blueprint.ng/violence-against-women-will-i-be-next-ask-south-african-women-3/
660151795	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	173	173	17	4	-5.0	9	2	9	-6.8343193676484	4	Johannesburg, Gauteng, South Africa	SF	SF06	-26.2	28.0833	-1240261	0							4	Johannesburg, Gauteng, South Africa	SF	SF06	-26.2	28.0833	-1240261	20170530	http://www.blueprint.ng/violence-against-women-will-i-be-next-ask-south-african-women-3/
660151796	20170530	201705	2017	2017.4110	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	32	4	32	-2.88789266916323	4	Johannesburg, Gauteng, South Africa	SF	SF06	-26.2	28.0833	-1240261	0							4	Johannesburg, Gauteng, South Africa	SF	SF06	-26.2	28.0833	-1240261	20170530	http://www.blueprint.ng/violence-against-women-will-i-be-next-ask-south-african-women-3/
